APO_AB_1	APO_AB_2	APO_AB_3	APO_AB_4	APO_AB_5	APO_AB_6	APO_Aip_3D_1	APO_Aip_3D_2	APO_Aip_3D_3	APO_Aip_3D_4	APO_Aip_3D_5	APO_Aip_3D_6	APO_Aip_7D_1	APO_Aip_7D_2	APO_Aip_7D_3	APO_Aip_7D_4	APO_Aip_7D_5	APO_Aip_7D_6	APO_CA_3D_1	APO_CA_3D_2	APO_CA_3D_3	APO_CA_3D_4	APO_CA_3D_5	APO_CA_3D_6	APO_CA_7D_1	APO_CA_7D_2	APO_CA_7D_3	APO_CA_7D_4	APO_CA_7D_5	APO_CA_7D_6	APO_CB_3D_1	APO_CB_3D_2	APO_CB_3D_3	APO_CB_3D_4	APO_CB_3D_5	APO_CB_3D_6	APO_CB_7D_1	APO_CB_7D_2	APO_CB_7D_3	APO_CB_7D_4	APO_CB_7D_5	APO_CB_7D_6	APO_C_1	APO_C_2	APO_C_3	APO_C_4	APO_C_5	APO_C_6	APO_water	Inoc_A	Inoc_APO	Inoc_B	Inoc_SYM	SYM_AB_1	SYM_AB_2	SYM_AB_3	SYM_AB_4	SYM_AB_5	SYM_AB_6	SYM_Aip_3D_1	SYM_Aip_3D_2	SYM_Aip_3D_3	SYM_Aip_3D_4	SYM_Aip_3D_5	SYM_Aip_3D_6	SYM_Aip_7D_1	SYM_Aip_7D_2	SYM_Aip_7D_3	SYM_Aip_7D_4	SYM_Aip_7D_5	SYM_Aip_7D_6	SYM_CA_3D_1	SYM_CA_3D_2	SYM_CA_3D_3	SYM_CA_3D_4	SYM_CA_3D_5	SYM_CA_3D_6	SYM_CA_7D_1	SYM_CA_7D_2	SYM_CA_7D_3	SYM_CA_7D_4	SYM_CA_7D_5	SYM_CA_7D_6	SYM_CB_3D_1	SYM_CB_3D_2	SYM_CB_3D_3	SYM_CB_3D_4	SYM_CB_3D_5	SYM_CB_3D_6	SYM_CB_7D_1	SYM_CB_7D_2	SYM_CB_7D_3	SYM_CB_7D_4	SYM_CB_7D_5	SYM_CB_7D_6	SYM_C_1	SYM_C_2	SYM_C_3	SYM_C_4	SYM_C_5	SYM_C_6	SYM_water	Slurry_A	Slurry_APO	Slurry_Sym
Otu0200	0	0	0	0	0	0	0	0.00274951883420401	0	0	0	0.00145656779661017	0	0	0	0	0	0.00262018683071315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113636363636364	0	0	0.00367647058823529	0.0024486720663025	0.00344542447629548	0	0.000855920114122682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022957719533193	0	0.00266875981161695	0	0	0	0	0.00169439309919901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145231563659835	0	0	0	0	0	0.00201938610662359	0.00123500352858151	0.0027103768714507	0	0	0	0	0	0.00309529073623701	0	0.00259470679813181	0	0	0	0	0
Otu0201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022923712889891	0.00938967136150235	0.0116366366366366	0.0169332079021637	0.0135242641209228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027177605652942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187687687687688	0	0.000397772474144789	0	2.33147333571662e-05	0	6.00372230783086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62818373122415e-05	0	0.000504910794616792	0.000354426641069187
Otu0203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198886237072395	0.000393313667649951	3.10863111428882e-05	0	4.0024815385539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000649938363283317	0
Otu0204	0	0	0.000267070239472981	0	0	0	0	0	0	0	0	0	0	0	0	0.000200762899016262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375798571965427	0	0	0.000470366886171214	0	0	3.88578889286103e-05	0	8.00496307710781e-06	0	0	0	0.000143967751223726	0.000165234633179114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221092195445501	0.000174246384387524	0	0	0.000507945722371381	0	0.000542510534641446	0
Otu0205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81409186561207e-05	0	0	0.00181643653547958
Otu0206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351246926589392	0.000508582326764145	0	0	0	0	0	0	0.000156396621832968	0.000162337662337662	0.000545454545454545	0	0	0.000470898474288943	0	0.000620989443179466	0.00014265335235378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332019091097738	0	0	0	0.00386563583044521	0	0	0.000530082162735224	0.0304232804232804	0	0	0	0	0.0204449789536981	0	0	0	0	0.000387196695921528	0.000739644970414201	0	0.000185494342422556	0	0	0	0	0	0	0	0	0	0
Otu0207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188359389715577	0	0	0	0	0	0	0	0	0	0	0	0	6.80421861554164e-05	2.11693975189466e-05	0.000886200702602171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0208	0	0	0.000178046826315321	0	0.000203686729809553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455696202531646	0	0	0.00172512938470385	0	0	0	0	0.000158252888115208	0	0	0	0	0.000660211267605634	0	0	0.000181818181818182	0	0.000167112299465241	0	0	0.000413992962119644	0	0	0	0	0	0	0	0	0	0	0	0.00177822939159152	0	0	0	0	0	0.000105607772732073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164986251145738	0	0	0	0	0	0	0	0.00290463127319671	0	0.00175967823026647	0.00240529164161155	0	0.00113122171945701	0.000403877221324717	0	0	0.00018491124260355	0	0	0	0	0	0	0	0	0	5.89664363044555e-06	0	0
Otu0209	0.00115779027456169	0.00515237197612315	0.00204753850262619	0.00218007412252017	0.00325898767695285	0.000823129951641115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275202167746306	0	0.000315457413249211	0.00187158076590844	0.000660938532716457	0.000212291688780384	0.00137290104551695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016417665407979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196656833824975	0.000217604178000218	0	0	0	1.19219825462176e-05	0	0.000143967751223726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145127349248966	0	0.000292740833049097	0.000657166063649118
Otu0211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300429184549356	0	0.00373778033352501	0	0	0.000526870389884088	0.000381436745073109	0.000633011552460832	0.00145613396432472	0.00106856634016028	0	0.00132450331125828	0.0019806338028169	0	0.00194805194805195	0.00381818181818182	0	0.000668449197860963	0.000753437558862309	0.00137816979051819	0	0	0.000942507068803016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00427668278170324	0	0.00342669845053635	0	0.00246264981119685	0	0.00117681671079729	0.000294160906015591	0.000795123244102836	0	0	0	0	0	0	0.00198741305067903	0.00150829562594268	0.000605815831987076	0.000705716302046577	0.000774393391843056	0.00018491124260355	0.000939408172851104	0	0	0	0	0	0	0	0	0	0	0
Otu0212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181854920185896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00333844368346396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0024815385539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615024318974709	0
Otu0215	0	0	0	0	0	0	0.00180886343081097	0	0	0.000843983602604292	0.000209095661265029	0.000264830508474576	0	0.000123441550425873	0.00149190110826939	0.00180686609114636	0	0	0	0	0	0	0	0	0	0.000381436745073109	0	0.00018201674554059	0.000178094390026714	0.000836400133824021	0.000294334069168506	0.000220070422535211	0	0.000487012987012987	0	0	0.000167112299465241	0	0.000137816979051819	0	0.00014265335235378	0.000269287733943719	0.00450958286358512	0.00197677291821102	0.000375375375375375	0	0.00218774860779634	0	0	0	0	0	0.000131141808008393	0	0	0	0	0	0	0.000202675314146737	0.000283768444948922	0.000765257317773101	0.000411353352529823	0.000470957613814757	0.000160745860794085	0	0.000490196078431373	0.000420079815164881	0.000616142945163278	0.000383288616328095	0.000621246634914061	0	0.000185942729639271	0	0.000446960667461263	0.000183318056828598	0.00032835330815958	0	0.000294204177699323	0	0	0.00440917107583774	0	0	0	0.000251382604323781	0	0.000993706525339516	0	0	0	0.00064532782653588	0	0.00352278064819164	0.000741977369690224	0.000284575981787137	0	0.000442184390891002	0	0	0.000384098329172268	0	0	0	0
Otu0216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.94798836414504e-06	0	0	0	0	0.000105607772732073	0	0	0	0	0	0	0.000160745860794085	0	0	0	0.000154035736290819	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36120401337793e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000284575981787137	0.000181884321571481	0.000221092195445501	0	0.000129735339906591	0	0.000145127349248966	0	0	0.0014620098944104
Otu0217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388215659240984	0	0	0
Otu0218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156396621832968	0	0	0	0	0	0	0.000620989443179466	0.000285306704707561	0	0	0	0	0	0	0	0	0	0	2.11693975189466e-05	0.000222543674196061	0	0	0	0	0	0	0	0.000851305334846765	0.000191314329443275	0.00452488687782805	0.00266875981161695	0.000964475164764507	0.00193861066235864	0	0	0.000770178681454097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000476871721506915	0.000251382604323781	0	0	0	0	0.000176429075511644	0	0	0	0.000741977369690224	0	0	0	0	0	0	0	0	0	0.000539023849959389
Otu0219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379145199912924	0	0	0
Otu0220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0024815385539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054788192607354	0
Otu0221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247268545140886	0	0	0	0	0	0	0	0.00501840080294413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05846987594733e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088261253309797	0	0.00477073946461702	0.00727513227513227	0	0	0	0.000251382604323781	0	0	0	0	0	0	0	0.000704556129638328	0	0	0	0	0	0	0	0	0	0	0
Otu0222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156985871271586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153877240157297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11693975189466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249014318323304	0	0	0	0	0	0	0	0.033289241622575	0	0	0	0	0.0180396873120866	0	0.000754147812971342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43280844783861e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113805222067599	0	0
Otu0227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000762873490146217	0	0	0	0	0	0	0	0	0.00236363636363636	0	0.000334224598930481	0	0.000551267916207277	0.000827985924239288	0.000285306704707561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364815565464126	0.00141884222474461	0.000956571647216377	0.00452488687782805	0.00266875981161695	0	0.00274636510500808	0.000392156862745098	0.00420079815164881	0.00107825015403574	0	0.00186373990474218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014792899408284	0	0.00111296605453534	0	0	0	0	0	0	0	0	0	0
Otu0228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187687687687688	0	0	0	7.77157778572206e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000499539403184698	0
Otu0229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00850798920937954	0	0	0	0	0	0	0	0.00286596119929453	0	0	0.0467334287076776	0	0.021046301864101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145328504593002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00124076927695e-05	0	3.97399418207252e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045656827172795	5.90711068448645e-05
Otu0232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0024815385539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448511184579809	0.000110758325334121
Otu0233	0	0	0	0	0	0	0.000301477238468496	0	0	0.00048227634434531	0.000313643491897543	0.000926906779661017	0	0	0	0	0	0	0	0	0.000432759926430812	0	0	0	0.000175623463294696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00617741536940944	0.000938438438438438	0.00376293508936971	0.00338106603023071	0.00511307767944936	6.21726222857765e-05	0	3.60223338469851e-05	2.11693975189466e-05	3.97399418207252e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000945179584120983	0	0	0	0	0	0.000207511931936086	0	0	0	0	0.000588408355398647	0	0.00185528756957328	0.00110229276895944	0.000752508361204013	0	0	0	0	0	0	0	0.000705716302046577	0	0.000739644970414201	0.000234852043212776	0	0	0	0	0	0	0	0	0	4.83425228888417e-05	1.47677767112161e-05
Otu0234	0	0	0	0	0	0	0	0	0	0.00144682903303593	0.000731834814427601	0	0	0.000987532403406987	0.00255754475703325	0	0.000815328169588259	0.000797448165869219	0	0	0.00119008979768473	0	0	0	0	0	0	0	0	0	0	0	0.000156396621832968	0	0	0	0	0	0	0	0.00014265335235378	0	0	0	0	0	0	0	2.33147333571662e-05	5.73123379135443e-05	2.80173707698773e-05	4.23387950378932e-05	3.97399418207252e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127762872109365	0.00020708221163802	0	0	0	0	0	0.00016417665407979	0	0	0	0	0	0	0.000161368404066484	0	0	0	0.000331235508446505	0	0	0	0	0	0	0	0.00341491178144565	0	0.000773822684059253	0.00505314514723819	0	0.00499327827923949	0	0	0	4.43033301336484e-05
Otu0235	0	0	0	0	0	0	0	0	0	0	0	0.000264830508474576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000388578889286103	2.86561689567722e-05	5.20322600012007e-05	0	0.00045700933093834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0237	0	0	0	0	0	0	0.000301477238468496	0.00137475941710201	0	0.000241138172172655	0.000731834814427601	0	0	0	0.000532821824381927	0	0.00027177605652942	0.000227842333105491	0	0	0.00129827977929244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329841517112019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113830392714855	0.000545652964714442	0	0.00331068130336296	0.00311364815775817	0.0011522949875168	0	0	0	0
Otu0238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97399418207252e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127741268552019
Otu0239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40272969240929e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435082705999576	0
Otu0240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20074446156617e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448511184579809	0
Otu0241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20074446156617e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448511184579809	0
Otu0242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147167034584253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000334177844786048	0	0	0	0.000496749272759065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0024815385539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445825488863763	0
Otu0244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129785349021558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302953341557216	0	0	0
Otu0246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0024815385539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440454097431669	0
Otu0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364815565464126	0.00227014755959137	0.00210445762387603	0.0034965034965035	0.00879120879120879	0.00739430959652789	0.000323101777059774	0.000196078431372549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu0249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121236613457264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
